,decade,country,tried,executed,min_decade,max_tried,battle,decade_t,mortality,size_1,size_2,text_country,text_decade,decade_hov,decade_name_hov,country_hov,tried_hov,executed_hov,mortal_hov
1062,1840,Germany,0.0,0.0,1300.0,16007.0,0.0,,,0.0,0.0,,,,,,,,
1063,1850,Germany,0.0,0.0,1300.0,16007.0,0.0,,,0.0,0.0,,,,,,,,
1126,1300,Europe,47.0,38.0,1300.0,16007.0,0.0,,0.8085106382978723,3.8678889139475245,1.5,,47 ,1300.0,1300–1309,Europe,47.0,38.0,0.8085106382978723
1127,1310,Europe,115.0,102.0,1300.0,16007.0,0.0,,0.8869565217391304,6.050259243299904,1.5,,115 ,1310.0,1310–1319,Europe,115.0,102.0,0.8869565217391304
1128,1320,Europe,71.0,5.0,1300.0,16007.0,0.0,,0.07042253521126761,4.753945931439391,1.5,,71 ,1320.0,1320–1329,Europe,71.0,5.0,0.07042253521126761
1129,1330,Europe,47.0,18.0,1300.0,16007.0,0.0,,0.3829787234042553,3.8678889139475245,1.5,,47 ,1330.0,1330–1339,Europe,47.0,18.0,0.3829787234042553
1130,1340,Europe,9.0,0.0,1300.0,16007.0,0.0,,0.0,1.692568750643269,1.5,,9 ,1340.0,1340–1349,Europe,9.0,0.0,0.0
1131,1350,Europe,15.0,0.0,1300.0,16007.0,0.0,,0.0,2.1850968611841584,1.5,,15 ,1350.0,1350–1359,Europe,15.0,0.0,0.0
1132,1360,Europe,12.0,1.0,1300.0,16007.0,0.0,,0.08333333333333333,1.9544100476116797,1.5,,12 ,1360.0,1360–1369,Europe,12.0,1.0,0.08333333333333333
1133,1370,Europe,29.0,5.0,1300.0,16007.0,0.0,,0.1724137931034483,3.0382538898732494,1.5,,29 ,1370.0,1370–1379,Europe,29.0,5.0,0.1724137931034483
1134,1380,Europe,31.0,2.0,1300.0,16007.0,0.0,,0.06451612903225806,3.141274657157109,1.5,,31 ,1380.0,1380–1389,Europe,31.0,2.0,0.06451612903225806
1135,1390,Europe,35.0,11.0,1300.0,16007.0,0.0,,0.3142857142857143,3.3377905890622728,1.5,,35 ,1390.0,1390–1399,Europe,35.0,11.0,0.3142857142857143
1136,1400,Europe,202.0,54.0,1300.0,16007.0,0.0,,0.26732673267326734,8.018640596081465,1.5,,202 ,1400.0,1400–1409,Europe,202.0,54.0,0.26732673267326734
1137,1410,Europe,181.0,46.0,1300.0,16007.0,0.0,,0.2541436464088398,7.590394548326596,1.5,,181 ,1410.0,1410–1419,Europe,181.0,46.0,0.2541436464088398
1138,1420,Europe,561.0,421.0,1300.0,16007.0,0.0,,0.750445632798574,13.363077719938119,1.5,,561 ,1420.0,1420–1429,Europe,561.0,421.0,0.750445632798574
1139,1430,Europe,247.0,77.0,1300.0,16007.0,0.0,,0.3117408906882591,8.866935315394846,1.5,,247 ,1430.0,1430–1439,Europe,247.0,77.0,0.3117408906882591
1140,1440,Europe,252.0,87.0,1300.0,16007.0,0.0,,0.34523809523809523,8.95623198216277,1.5,,252 ,1440.0,1440–1449,Europe,252.0,87.0,0.34523809523809523
1141,1450,Europe,231.0,74.0,1300.0,16007.0,0.0,,0.3203463203463203,8.574939283076915,1.5,,231 ,1450.0,1450–1459,Europe,231.0,74.0,0.3203463203463203
1142,1460,Europe,112.0,33.0,1300.0,16007.0,0.0,,0.29464285714285715,5.970821321441846,1.5,,112 ,1460.0,1460–1469,Europe,112.0,33.0,0.29464285714285715
1143,1470,Europe,142.0,35.0,1300.0,16007.0,0.0,,0.24647887323943662,6.723094811029982,1.5,,142 ,1470.0,1470–1479,Europe,142.0,35.0,0.24647887323943662
1144,1480,Europe,392.0,187.0,1300.0,16007.0,0.0,,0.4770408163265306,11.170383851240114,1.5,,392 ,1480.0,1480–1489,Europe,392.0,187.0,0.4770408163265306
1145,1490,Europe,200.0,97.0,1300.0,16007.0,0.0,,0.485,7.978845608028654,1.5,,200 ,1490.0,1490–1499,Europe,200.0,97.0,0.485
1146,1500,Europe,85.0,38.0,1300.0,16007.0,0.0,,0.4470588235294118,5.201570947860099,1.5,,85 ,1500.0,1500–1509,Europe,85.0,38.0,0.4470588235294118
1147,1510,Europe,97.0,37.0,1300.0,16007.0,0.0,,0.38144329896907214,5.556622981616415,1.5,,97 ,1510.0,1510–1519,Europe,97.0,37.0,0.38144329896907214
1148,1520,Europe,116.0,45.0,1300.0,16007.0,20.0,,0.3879310344827586,6.076507779746499,1.5,,116 ,1520.0,1520–1529,Europe,116.0,45.0,0.3879310344827586
1149,1530,Europe,137.0,57.0,1300.0,16007.0,2.0,,0.41605839416058393,6.6036697681803656,1.5,,137 ,1530.0,1530–1539,Europe,137.0,57.0,0.41605839416058393
1150,1540,Europe,217.0,99.0,1300.0,16007.0,3.0,,0.45622119815668205,8.311031542587394,1.5,,217 ,1540.0,1540–1549,Europe,217.0,99.0,0.45622119815668205
1151,1550,Europe,392.0,160.0,1300.0,16007.0,3.0,,0.40816326530612246,11.170383851240114,1.5,,392 ,1550.0,1550–1559,Europe,392.0,160.0,0.40816326530612246
1152,1560,Europe,588.0,221.0,1300.0,16007.0,24.0,,0.3758503401360544,13.680870333281758,1.5,,588 ,1560.0,1560–1569,Europe,588.0,221.0,0.3758503401360544
1153,1570,Europe,1140.0,481.0,1300.0,16007.0,33.0,,0.4219298245614035,19.04923279949934,1.5,,"1,140 ",1570.0,1570–1579,Europe,1140.0,481.0,0.4219298245614035
1154,1580,Europe,2206.0,1174.0,1300.0,16007.0,31.0,,0.5321849501359928,26.498898258634117,1.5,,"2,206 ",1580.0,1580–1589,Europe,2206.0,1174.0,0.5321849501359928
1155,1590,Europe,3298.0,1813.0,1300.0,16007.0,22.0,,0.5497271073377805,32.40040130359718,1.5,,"3,298 ",1590.0,1590–1599,Europe,3298.0,1813.0,0.5497271073377805
1156,1600,Europe,2597.0,1027.0,1300.0,16007.0,14.0,,0.3954562957258375,28.751535166305544,1.5,,"2,597 ",1600.0,1600–1609,Europe,2597.0,1027.0,0.3954562957258375
1157,1610,Europe,5806.0,1936.0,1300.0,16007.0,5.0,,0.3334481570788839,42.98961734166854,1.5,,"5,806 ",1610.0,1610–1619,Europe,5806.0,1936.0,0.3334481570788839
1158,1620,Europe,4374.0,2359.0,1300.0,16007.0,40.0,,0.5393232738911752,37.31336814290423,1.5,,"4,374 ",1620.0,1620–1629,Europe,4374.0,2359.0,0.5393232738911752
1159,1630,Europe,2357.0,1384.0,1300.0,16007.0,62.0,,0.5871871022486211,27.39080870903951,1.5,,"2,357 ",1630.0,1630–1639,Europe,2357.0,1384.0,0.5871871022486211
1160,1640,Europe,2063.0,923.0,1300.0,16007.0,149.0,,0.4474066892874455,25.625637459332797,1.5,,"2,063 ",1640.0,1640–1649,Europe,2063.0,923.0,0.4474066892874455
1161,1650,Europe,2142.0,900.0,1300.0,16007.0,16.0,,0.42016806722689076,26.11167892353304,1.5,,"2,142 ",1650.0,1650–1659,Europe,2142.0,900.0,0.42016806722689076
1162,1660,Europe,1763.0,529.0,1300.0,16007.0,0.0,,0.30005672149744755,23.68924501418361,1.5,,"1,763 ",1660.0,1660–1669,Europe,1763.0,529.0,0.30005672149744755
1163,1670,Europe,1835.0,482.0,1300.0,16007.0,0.0,,0.26267029972752043,24.168132760874514,1.5,,"1,835 ",1670.0,1670–1679,Europe,1835.0,482.0,0.26267029972752043
1164,1680,Europe,1500.0,193.0,1300.0,16007.0,0.0,,0.12866666666666668,21.850968611841584,1.5,,"1,500 ",1680.0,1680–1689,Europe,1500.0,193.0,0.12866666666666668
1165,1690,Europe,1004.0,204.0,1300.0,16007.0,0.0,,0.20318725099601595,17.876888032555495,1.5,,"1,004 ",1690.0,1690–1699,Europe,1004.0,204.0,0.20318725099601595
1166,1700,Europe,550.0,113.0,1300.0,16007.0,0.0,,0.20545454545454545,13.231418571003069,1.5,,550 ,1700.0,1700–1709,Europe,550.0,113.0,0.20545454545454545
1167,1710,Europe,468.0,100.0,1300.0,16007.0,0.0,,0.21367521367521367,12.205286835384658,1.5,,468 ,1710.0,1710–1719,Europe,468.0,100.0,0.21367521367521367
1168,1720,Europe,471.0,113.0,1300.0,16007.0,0.0,,0.23991507430997877,12.244343853084386,1.5,,471 ,1720.0,1720–1729,Europe,471.0,113.0,0.23991507430997877
1169,1730,Europe,293.0,60.0,1300.0,16007.0,0.0,,0.20477815699658702,9.657370069115643,1.5,,293 ,1730.0,1730–1739,Europe,293.0,60.0,0.20477815699658702
1170,1740,Europe,328.0,99.0,1300.0,16007.0,0.0,,0.3018292682926829,10.217907939900583,1.5,,328 ,1740.0,1740–1749,Europe,328.0,99.0,0.3018292682926829
1171,1750,Europe,201.0,27.0,1300.0,16007.0,0.0,,0.13432835820895522,7.998767850296815,1.5,,201 ,1750.0,1750–1759,Europe,201.0,27.0,0.13432835820895522
1172,1760,Europe,57.0,2.0,1300.0,16007.0,0.0,,0.03508771929824561,4.259537945889915,1.5,,57 ,1760.0,1760–1769,Europe,57.0,2.0,0.03508771929824561
1173,1770,Europe,26.0,4.0,1300.0,16007.0,0.0,,0.15384615384615385,2.876813695875796,1.5,,26 ,1770.0,1770–1779,Europe,26.0,4.0,0.15384615384615385
1174,1780,Europe,3.0,1.0,1300.0,16007.0,0.0,,0.3333333333333333,0.9772050238058398,1.5,,3 ,1780.0,1780–1789,Europe,3.0,1.0,0.3333333333333333
1175,1790,Europe,4.0,0.0,1300.0,16007.0,0.0,,0.0,1.1283791670955126,1.5,,4 ,1790.0,1790–1799,Europe,4.0,0.0,0.0
1176,1800,Europe,0.0,0.0,1300.0,16007.0,0.0,,,0.0,0.0,,0 ,,,,,,
1177,1810,Europe,0.0,0.0,1300.0,16007.0,0.0,,,0.0,0.0,,0 ,,,,,,
1178,1820,Europe,1.0,0.0,1300.0,16007.0,0.0,,0.0,0.5641895835477563,1.5,,1 ,1820.0,1820–1829,Europe,1.0,0.0,0.0
1179,1830,Europe,1.0,0.0,1300.0,16007.0,0.0,,0.0,0.5641895835477563,1.5,,1 ,1830.0,1830–1839,Europe,1.0,0.0,0.0
1180,1840,Europe,0.0,0.0,1300.0,16007.0,0.0,,,0.0,0.0,,0 ,,,,,,
1181,1850,Europe,1.0,0.0,1300.0,16007.0,0.0,,0.0,0.5641895835477563,1.5,,1 ,1850.0,1850–1859,Europe,1.0,0.0,0.0
