decade,place,tried,executed,lat,lon,mortality,country,event,year,war,battle,size_1,decade_hov
1480,Hamburg,1.0,1.0,53.5392,10.01,1.0,Germany,trial,,,,0.5641895835477563,1480–1489
1480,Koblenz,1.0,0.0,50.2543,7.5124,0.0,Germany,trial,,,,0.5641895835477563,1480–1489
1480,Köln,5.0,3.0,50.8283,6.8087,0.6,Germany,trial,,,,1.2615662610100802,1480–1489
1480,Lombardia,42.0,40.0,45.6127,9.773,0.9523809523809523,Italy,trial,,,,3.656366395715726,1480–1489
1480,Lorraine,60.0,53.0,48.755,6.1359,0.8833333333333333,France,trial,,,,4.370193722368317,1480–1489
1480,Luzern,26.0,2.0,47.0895,8.1328,0.07692307692307693,Switzerland,trial,,,,2.876813695875796,1480–1489
1480,Mittelfranken,8.0,0.0,49.3524,10.7811,0.0,Germany,trial,,,,1.5957691216057308,1480–1489
1480,Neuchâtel,11.0,4.0,46.9925,6.7941,0.36363636363636365,Switzerland,trial,,,,1.8712051592547776,1480–1489
1480,Nord-Pas de Calais,3.0,0.0,50.4789,2.7098,0.0,France,trial,,,,0.9772050238058398,1480–1489
1480,North Yorkshire,1.0,0.0,54.182,-1.4153,0.0,United Kingdom,trial,,,,0.5641895835477563,1480–1489
1480,Oberpfalz,1.0,1.0,49.3959,12.1142,1.0,Germany,trial,,,,0.5641895835477563,1480–1489
1480,Picardie,5.0,4.0,49.6406,2.7999,0.8,France,trial,,,,1.2615662610100802,1480–1489
1480,Rhône-Alpes,5.0,2.0,45.442,5.3448,0.4,France,trial,,,,1.2615662610100802,1480–1489
1480,Solothurn,1.0,0.0,47.3306,7.6783,0.0,Switzerland,trial,,,,0.5641895835477563,1480–1489
1480,St. Gallen,1.0,0.0,47.1144,9.371,0.0,Switzerland,trial,,,,0.5641895835477563,1480–1489
1480,Ticino,9.0,6.0,46.3045,8.8082,0.6666666666666666,Switzerland,trial,,,,1.692568750643269,1480–1489
1480,Tirol,57.0,0.0,47.1809,10.7635,0.0,Austria,trial,,,,4.259537945889915,1480–1489
1480,Tübingen,14.0,2.0,48.1316,9.5041,0.14285714285714285,Germany,trial,,,,2.111004122822376,1480–1489
1480,Valais,2.0,2.0,46.2136,7.6429,1.0,Switzerland,trial,,,,0.7978845608028654,1480–1489
1480,Vaud,5.0,3.0,46.5526,6.6207,0.6,Switzerland,trial,,,,1.2615662610100802,1480–1489
1480,Zürich,2.0,0.0,47.4074,8.6461,0.0,Switzerland,trial,,,,0.7978845608028654,1480–1489
1490,Aargau,1.0,1.0,47.4112,8.1543,1.0,Switzerland,trial,,,,0.5641895835477563,1490–1499
1490,Aquitaine,4.0,0.0,44.3694,-0.2186,0.0,France,trial,,,,1.1283791670955126,1490–1499
1490,Basel-Stadt,1.0,1.0,47.5612,7.5933,1.0,Switzerland,trial,,,,0.5641895835477563,1490–1499
1490,Bern,1.0,1.0,46.8218,7.6225,1.0,Switzerland,trial,,,,0.5641895835477563,1490–1499
1490,Darmstadt,1.0,0.0,50.0613,8.7603,0.0,Germany,trial,,,,0.5641895835477563,1490–1499
1490,Dolnośląskie,2.0,0.0,51.0982,16.4117,0.0,Poland,trial,,,,0.7978845608028654,1490–1499
1490,Düsseldorf,4.0,1.0,51.4326,6.5988,0.25,Germany,trial,,,,1.1283791670955126,1490–1499
1490,East Anglia,1.0,0.0,52.4502,0.7184,0.0,United Kingdom,trial,,,,0.5641895835477563,1490–1499
1490,Emilia-Romagna,1.0,0.0,44.5224,11.0296,0.0,Italy,trial,,,,0.5641895835477563,1490–1499
1490,Freiburg,12.0,5.0,46.6994,7.0955,0.4166666666666667,Switzerland,trial,,,,1.9544100476116797,1490–1499
1490,Freiburg,3.0,1.0,48.0237,8.2189,0.3333333333333333,Germany,trial,,,,0.9772050238058398,1490–1499
1490,Gelderland,3.0,0.0,52.0672,5.9378,0.0,Netherlands,trial,,,,0.9772050238058398,1490–1499
1490,Hampshire and Isle of Wight,1.0,0.0,51.0785,-1.2729,0.0,United Kingdom,trial,,,,0.5641895835477563,1490–1499
1490,Hannover,2.0,2.0,52.3963,9.3691,1.0,Germany,trial,,,,0.7978845608028654,1490–1499
1490,Karlsruhe,3.0,0.0,49.0144,8.6727,0.0,Germany,trial,,,,0.9772050238058398,1490–1499
1490,Koblenz,18.0,16.0,50.2543,7.5124,0.8888888888888888,Germany,trial,,,,2.393653682408596,1490–1499
1490,Köln,1.0,0.0,50.8283,6.8087,0.0,Germany,trial,,,,0.5641895835477563,1490–1499
1490,Languedoc-Roussillon,1.0,0.0,43.6073,3.25,0.0,France,trial,,,,0.5641895835477563,1490–1499
1490,Lorraine,1.0,0.0,48.755,6.1359,0.0,France,trial,,,,0.5641895835477563,1490–1499
1490,Luzern,32.0,5.0,47.0895,8.1328,0.15625,Switzerland,trial,,,,3.1915382432114616,1490–1499
1490,Mittelfranken,12.0,1.0,49.3524,10.7811,0.08333333333333333,Germany,trial,,,,1.9544100476116797,1490–1499
1490,Neuchâtel,1.0,1.0,46.9925,6.7941,1.0,Switzerland,trial,,,,0.5641895835477563,1490–1499
1490,Noord-Holland,2.0,0.0,52.5945,4.9123,0.0,Netherlands,trial,,,,0.7978845608028654,1490–1499
1490,Nord-Pas de Calais,2.0,0.0,50.4789,2.7098,0.0,France,trial,,,,0.7978845608028654,1490–1499
1490,Oberbayern,1.0,1.0,48.1065,11.7436,1.0,Germany,trial,,,,0.5641895835477563,1490–1499
1490,Oberösterreich,1.0,0.0,48.143,13.9503,0.0,Austria,trial,,,,0.5641895835477563,1490–1499
1490,Prov. West-Vlaanderen,2.0,0.0,51.0178,3.0517,0.0,Belgium,trial,,,,0.7978845608028654,1490–1499
1490,Rhône-Alpes,2.0,2.0,45.442,5.3448,1.0,France,trial,,,,0.7978845608028654,1490–1499
1490,Schaffhausen,2.0,0.0,47.7254,8.5751,0.0,Switzerland,trial,,,,0.7978845608028654,1490–1499
1490,Solothurn,2.0,1.0,47.3306,7.6783,0.5,Switzerland,trial,,,,0.7978845608028654,1490–1499
1490,St. Gallen,1.0,0.0,47.1144,9.371,0.0,Switzerland,trial,,,,0.5641895835477563,1490–1499
1490,Ticino,6.0,3.0,46.3045,8.8082,0.5,Switzerland,trial,,,,1.381976597885342,1490–1499
1490,Trier,48.0,46.0,49.9762,6.703,0.9583333333333334,Germany,trial,,,,3.9088200952233594,1490–1499
1490,Tübingen,5.0,3.0,48.1316,9.5041,0.6,Germany,trial,,,,1.2615662610100802,1490–1499
1490,Vaud,1.0,0.0,46.5526,6.6207,0.0,Switzerland,trial,,,,0.5641895835477563,1490–1499
1490,Weser-Ems,1.0,0.0,52.9118,7.7849,0.0,Germany,trial,,,,0.5641895835477563,1490–1499
1490,Wien,1.0,1.0,48.2028,16.3932,1.0,Austria,trial,,,,0.5641895835477563,1490–1499
1490,Zürich,3.0,0.0,47.4074,8.6461,0.0,Switzerland,trial,,,,0.9772050238058398,1490–1499
1500,Aquitaine,1.0,0.0,44.3694,-0.2186,0.0,France,trial,,,,0.5641895835477563,1500–1509
1500,Basel-Stadt,2.0,1.0,47.5612,7.5933,0.5,Switzerland,trial,,,,0.7978845608028654,1500–1509
1500,Bern,2.0,2.0,46.8218,7.6225,1.0,Switzerland,trial,,,,0.7978845608028654,1500–1509
1500,Freiburg,4.0,4.0,46.6994,7.0955,1.0,Switzerland,trial,,,,1.1283791670955126,1500–1509
1500,Freiburg,2.0,0.0,48.0237,8.2189,0.0,Germany,trial,,,,0.7978845608028654,1500–1509
1500,Genève,14.0,8.0,46.2037,6.0889,0.5714285714285714,Switzerland,trial,,,,2.111004122822376,1500–1509
1500,Karlsruhe,2.0,2.0,49.0144,8.6727,1.0,Germany,trial,,,,0.7978845608028654,1500–1509
1500,Koblenz,1.0,1.0,50.2543,7.5124,1.0,Germany,trial,,,,0.5641895835477563,1500–1509
1500,Luzern,6.0,2.0,47.0895,8.1328,0.3333333333333333,Switzerland,trial,,,,1.381976597885342,1500–1509
1500,Mittelfranken,10.0,1.0,49.3524,10.7811,0.1,Germany,trial,,,,1.7841241161527712,1500–1509
1500,Noord-Holland,1.0,0.0,52.5945,4.9123,0.0,Netherlands,trial,,,,0.5641895835477563,1500–1509
1500,Nord-Pas de Calais,5.0,0.0,50.4789,2.7098,0.0,France,trial,,,,1.2615662610100802,1500–1509
1500,Prov. Namur,3.0,3.0,50.2736,4.867,1.0,Belgium,trial,,,,0.9772050238058398,1500–1509
1500,Prov. West-Vlaanderen,1.0,0.0,51.0178,3.0517,0.0,Belgium,trial,,,,0.5641895835477563,1500–1509
1500,Solothurn,1.0,0.0,47.3306,7.6783,0.0,Switzerland,trial,,,,0.5641895835477563,1500–1509
1500,St. Gallen,1.0,0.0,47.1144,9.371,0.0,Switzerland,trial,,,,0.5641895835477563,1500–1509
1500,Stuttgart,1.0,0.0,49.0149,9.624,0.0,Germany,trial,,,,0.5641895835477563,1500–1509
1500,Ticino,6.0,3.0,46.3045,8.8082,0.5,Switzerland,trial,,,,1.381976597885342,1500–1509
1500,Trier,1.0,1.0,49.9762,6.703,1.0,Germany,trial,,,,0.5641895835477563,1500–1509
1500,Tübingen,6.0,4.0,48.1316,9.5041,0.6666666666666666,Germany,trial,,,,1.381976597885342,1500–1509
1500,Zuid-Holland,2.0,0.0,51.9388,4.4867,0.0,Netherlands,trial,,,,0.7978845608028654,1500–1509
1500,Zürich,7.0,2.0,47.4074,8.6461,0.2857142857142857,Switzerland,trial,,,,1.4927053303604616,1500–1509
1510,Aargau,1.0,0.0,47.4112,8.1543,0.0,Switzerland,trial,,,,0.5641895835477563,1510–1519
1510,Basel-Stadt,2.0,1.0,47.5612,7.5933,0.5,Switzerland,trial,,,,0.7978845608028654,1510–1519
1510,Bern,2.0,2.0,46.8218,7.6225,1.0,Switzerland,trial,,,,0.7978845608028654,1510–1519
1510,Freiburg,4.0,4.0,46.6994,7.0955,1.0,Switzerland,trial,,,,1.1283791670955126,1510–1519
1510,Genève,14.0,8.0,46.2037,6.0889,0.5714285714285714,Switzerland,trial,,,,2.111004122822376,1510–1519
1510,Karlsruhe,3.0,0.0,49.0144,8.6727,0.0,Germany,trial,,,,0.9772050238058398,1510–1519
1510,Koblenz,3.0,3.0,50.2543,7.5124,1.0,Germany,trial,,,,0.9772050238058398,1510–1519
1510,Luzern,6.0,2.0,47.0895,8.1328,0.3333333333333333,Switzerland,trial,,,,1.381976597885342,1510–1519
1510,Mittelfranken,6.0,0.0,49.3524,10.7811,0.0,Germany,trial,,,,1.381976597885342,1510–1519
1510,Nord-Pas de Calais,5.0,0.0,50.4789,2.7098,0.0,France,trial,,,,1.2615662610100802,1510–1519
1510,Prov. Liège,1.0,1.0,50.5203,5.731,1.0,Belgium,trial,,,,0.5641895835477563,1510–1519
1510,Prov. Namur,15.0,3.0,50.2736,4.867,0.2,Belgium,trial,,,,2.1850968611841584,1510–1519
1510,Solothurn,1.0,0.0,47.3306,7.6783,0.0,Switzerland,trial,,,,0.5641895835477563,1510–1519
1510,St. Gallen,1.0,0.0,47.1144,9.371,0.0,Switzerland,trial,,,,0.5641895835477563,1510–1519
1510,Stuttgart,3.0,2.0,49.0149,9.624,0.6666666666666666,Germany,trial,,,,0.9772050238058398,1510–1519
1510,Ticino,9.0,3.0,46.3045,8.8082,0.3333333333333333,Switzerland,trial,,,,1.692568750643269,1510–1519
1510,Trier,3.0,3.0,49.9762,6.703,1.0,Germany,trial,,,,0.9772050238058398,1510–1519
1510,Tübingen,1.0,1.0,48.1316,9.5041,1.0,Germany,trial,,,,0.5641895835477563,1510–1519
1510,Zuid-Holland,1.0,0.0,51.9388,4.4867,0.0,Netherlands,trial,,,,0.5641895835477563,1510–1519
1510,Zürich,7.0,2.0,47.4074,8.6461,0.2857142857142857,Switzerland,trial,,,,1.4927053303604616,1510–1519
1520,Bad Frankenhausen,,,51.3561014,11.1016361,,Germany,battle,1525.0,German Peasants' War,Frankenhausen,,1520–1529
1520,Bad Konigshofen,,,50.3013477,10.4662774,,Germany,battle,1525.0,German Peasants' War,Konigshofen,,1520–1529
1520,Bad Wurzach,,,47.9081917,9.8938287,,Germany,battle,1525.0,German Peasants' War,Wurzach,,1520–1529
1520,Basel-Stadt,2.0,1.0,47.5612,7.5933,0.5,Switzerland,trial,,,,0.7978845608028654,1520–1529
1520,Bern,2.0,2.0,46.8218,7.6225,1.0,Switzerland,trial,,,,0.7978845608028654,1520–1529
1520,Boblingen,,,48.6813312,9.0088299,,Germany,battle,1525.0,German Peasants' War,Boblingen,,1520–1529
1520,Donaueschingen,,,47.9521523,8.4979461,,Germany,battle,1524.0,German Peasants' War,Donaueschingen,,1520–1529
1520,Eesti,1.0,1.0,58.6709,25.8548,1.0,Estonia,trial,,,,0.5641895835477563,1520–1529
1520,Franche-Comté,3.0,2.0,47.1972,6.0795,0.6666666666666666,France,trial,,,,0.9772050238058398,1520–1529
1520,Freiburg,4.0,4.0,46.6994,7.0955,1.0,Switzerland,trial,,,,1.1283791670955126,1520–1529
1520,Freiburg,,,47.9990077,7.8421043,,Germany,battle,1525.0,German Peasants' War,Freiburg,,1520–1529
1520,Genève,15.0,9.0,46.2037,6.0889,0.6,Switzerland,trial,,,,2.1850968611841584,1520–1529
1520,Hohentwiel,,,47.7647222,8.8188889,,Germany,battle,1525.0,German Peasants' War,Hohentweil,,1520–1529
1520,Ingolstadt,,,48.7665351,11.4257541,,Germany,battle,1525.0,German Peasants' War,Ingolstadt,,1520–1529
1520,Kappel am Albis,,,47.2279625,8.5259411,,Switzerland,battle,1529.0,Swiss Religious Wars,Kappel,,1520–1529
1520,Karlsruhe,1.0,0.0,49.0144,8.6727,0.0,Germany,trial,,,,0.5641895835477563,1520–1529
1520,Kempten,,,47.7285699,10.3157835,,Germany,battle,1525.0,German Peasants' War,Kempten,,1520–1529
1520,Koblenz,4.0,2.0,50.2543,7.5124,0.5,Germany,trial,,,,1.1283791670955126,1520–1529
1520,Landstuhl,,,49.4141464,7.5709052,,Germany,battle,1523.0,Knights' Revolt,Landstuhl,,1520–1529
1520,Leipheim,,,48.4444121,10.2263059,,Germany,battle,1525.0,German Peasants' War,Leipheim,,1520–1529
1520,Leubas,,,47.7637923,10.3371232,,Germany,battle,1525.0,German Peasants' War,Leubas River,,1520–1529
1520,Luzern,6.0,2.0,47.0895,8.1328,0.3333333333333333,Switzerland,trial,,,,1.381976597885342,1520–1529
1520,Magyarország,3.0,1.0,47.1616,19.4066,0.3333333333333333,Hungary,trial,,,,0.9772050238058398,1520–1529
1520,Manner-Suomi,1.0,0.0,64.4974,26.2795,0.0,Finland,trial,,,,0.5641895835477563,1520–1529
1520,Mittelfranken,11.0,0.0,49.3524,10.7811,0.0,Germany,trial,,,,1.8712051592547776,1520–1529
1520,Noord-Brabant,1.0,0.0,51.5461,5.4595,0.0,Netherlands,trial,,,,0.5641895835477563,1520–1529
1520,Noord-Holland,1.0,0.0,52.5945,4.9123,0.0,Netherlands,trial,,,,0.5641895835477563,1520–1529
1520,Nord-Pas de Calais,5.0,0.0,50.4789,2.7098,0.0,France,trial,,,,1.2615662610100802,1520–1529
1520,Pfeddersheim,,,49.6372769,8.273839,,Germany,battle,1525.0,German Peasants' War,Pfeddersheim,,1520–1529
1520,Prov. Hainaut,3.0,3.0,50.5255,3.917,1.0,Belgium,trial,,,,0.9772050238058398,1520–1529
1520,Prov. Liège,1.0,0.0,50.5203,5.731,0.0,Belgium,trial,,,,0.5641895835477563,1520–1529
1520,Prov. Namur,14.0,5.0,50.2736,4.867,0.35714285714285715,Belgium,trial,,,,2.111004122822376,1520–1529
1520,Prov. West-Vlaanderen,2.0,1.0,51.0178,3.0517,0.5,Belgium,trial,,,,0.7978845608028654,1520–1529
1520,Saverne,,,48.741963,7.361647,,France,battle,1525.0,German Peasants' War,Zabern (Saverne),,1520–1529
1520,Schladming,,,47.394203,13.68544,,Austria,battle,1525.0,German Peasants' War,Schladming,,1520–1529
1520,Solothurn,1.0,0.0,47.3306,7.6783,0.0,Switzerland,trial,,,,0.5641895835477563,1520–1529
1520,St. Gallen,1.0,0.0,47.1144,9.371,0.0,Switzerland,trial,,,,0.5641895835477563,1520–1529
1520,Stuttgart,2.0,0.0,49.0149,9.624,0.0,Germany,trial,,,,0.7978845608028654,1520–1529
1520,Sulzberg,,,47.6609921,10.3480918,,Germany,battle,1525.0,German Peasants' War,Sulzberg,,1520–1529
1520,Ticino,6.0,3.0,46.3045,8.8082,0.5,Switzerland,trial,,,,1.381976597885342,1520–1529
1520,Trier,4.0,2.0,49.9762,6.703,0.5,Germany,trial,,,,1.1283791670955126,1520–1529
1520,Trier,,,49.749992,6.6371433,,Germany,battle,1522.0,Knights' Revolt,Trier,,1520–1529
1520,Tübingen,3.0,2.0,48.1316,9.5041,0.6666666666666666,Germany,trial,,,,0.9772050238058398,1520–1529
1520,Wurzburg,,,49.7913044,9.9533548,,Germany,battle,1525.0,German Peasants' War,Wurzburg,,1520–1529
1520,Wurzburg,,,49.7913044,9.9533548,,Germany,battle,1525.0,German Peasants' War,Wurzburg,,1520–1529
1520,Zeeland,1.0,0.0,51.3073,3.7883,0.0,Netherlands,trial,,,,0.5641895835477563,1520–1529
1520,Zürich,7.0,2.0,47.4074,8.6461,0.2857142857142857,Switzerland,trial,,,,1.4927053303604616,1520–1529
1530,Basel-Stadt,2.0,1.0,47.5612,7.5933,0.5,Switzerland,trial,,,,0.7978845608028654,1530–1539
1530,Bern,2.0,2.0,46.8218,7.6225,1.0,Switzerland,trial,,,,0.7978845608028654,1530–1539
1530,Darmstadt,1.0,0.0,50.0613,8.7603,0.0,Germany,trial,,,,0.5641895835477563,1530–1539
1530,Eesti,1.0,1.0,58.6709,25.8548,1.0,Estonia,trial,,,,0.5641895835477563,1530–1539
1530,Freiburg,4.0,4.0,46.6994,7.0955,1.0,Switzerland,trial,,,,1.1283791670955126,1530–1539
1530,Freiburg,3.0,2.0,48.0237,8.2189,0.6666666666666666,Germany,trial,,,,0.9772050238058398,1530–1539
1530,Genève,17.0,10.0,46.2037,6.0889,0.5882352941176471,Switzerland,trial,,,,2.326213245840639,1530–1539
1530,Kappel am Albis,,,47.2279625,8.5259411,,Switzerland,battle,1531.0,Swiss Religious Wars,Zurich (Kappel),,1530–1539
1530,Karlsruhe,1.0,0.0,49.0144,8.6727,0.0,Germany,trial,,,,0.5641895835477563,1530–1539
1530,Koblenz,1.0,0.0,50.2543,7.5124,0.0,Germany,trial,,,,0.5641895835477563,1530–1539
1530,Luzern,6.0,2.0,47.0895,8.1328,0.3333333333333333,Switzerland,trial,,,,1.381976597885342,1530–1539
1530,Magyarország,3.0,1.0,47.1616,19.4066,0.3333333333333333,Hungary,trial,,,,0.9772050238058398,1530–1539
1530,Mittelfranken,14.0,0.0,49.3524,10.7811,0.0,Germany,trial,,,,2.111004122822376,1530–1539
1530,Noord-Holland,3.0,1.0,52.5945,4.9123,0.3333333333333333,Netherlands,trial,,,,0.9772050238058398,1530–1539
1530,Nord-Pas de Calais,5.0,0.0,50.4789,2.7098,0.0,France,trial,,,,1.2615662610100802,1530–1539
1530,Prov. Brabant Wallon,1.0,0.0,50.6659,4.5923,0.0,Belgium,trial,,,,0.5641895835477563,1530–1539
1530,Prov. Hainaut,2.0,0.0,50.5255,3.917,0.0,Belgium,trial,,,,0.7978845608028654,1530–1539
1530,Prov. Namur,5.0,1.0,50.2736,4.867,0.2,Belgium,trial,,,,1.2615662610100802,1530–1539
1530,Prov. Oost-Vlaanderen,2.0,2.0,51.0316,3.8091,1.0,Belgium,trial,,,,0.7978845608028654,1530–1539
1530,Prov. West-Vlaanderen,6.0,3.0,51.0178,3.0517,0.5,Belgium,trial,,,,1.381976597885342,1530–1539
1530,Solothurn,1.0,0.0,47.3306,7.6783,0.0,Switzerland,trial,,,,0.5641895835477563,1530–1539
1530,St. Gallen,1.0,0.0,47.1144,9.371,0.0,Switzerland,trial,,,,0.5641895835477563,1530–1539
1530,Stuttgart,6.0,1.0,49.0149,9.624,0.16666666666666666,Germany,trial,,,,1.381976597885342,1530–1539
1530,Ticino,6.0,3.0,46.3045,8.8082,0.5,Switzerland,trial,,,,1.381976597885342,1530–1539
1530,Trier,1.0,0.0,49.9762,6.703,0.0,Germany,trial,,,,0.5641895835477563,1530–1539
1530,Tübingen,20.0,14.0,48.1316,9.5041,0.7,Germany,trial,,,,2.5231325220201604,1530–1539
1530,Utrecht,1.0,0.0,52.0749,5.2003,0.0,Netherlands,trial,,,,0.5641895835477563,1530–1539
1530,Zug,,,47.1745887,8.513854,,Switzerland,battle,1531.0,Swiss Religious Wars,Zug,,1530–1539
1530,Zuid-Holland,3.0,0.0,51.9388,4.4867,0.0,Netherlands,trial,,,,0.9772050238058398,1530–1539
1530,Zürich,7.0,2.0,47.4074,8.6461,0.2857142857142857,Switzerland,trial,,,,1.4927053303604616,1530–1539
1540,Aargau,7.0,7.0,47.4112,8.1543,1.0,Switzerland,trial,,,,1.4927053303604616,1540–1549
1540,Alsace,5.0,5.0,48.3183,7.4515,1.0,France,trial,,,,1.2615662610100802,1540–1549
1540,Basel-Stadt,2.0,1.0,47.5612,7.5933,0.5,Switzerland,trial,,,,0.7978845608028654,1540–1549
1540,Bern,2.0,2.0,46.8218,7.6225,1.0,Switzerland,trial,,,,0.7978845608028654,1540–1549
1540,Eesti,5.0,5.0,58.6709,25.8548,1.0,Estonia,trial,,,,1.2615662610100802,1540–1549
1540,Freiburg,4.0,4.0,46.6994,7.0955,1.0,Switzerland,trial,,,,1.1283791670955126,1540–1549
1540,Freiburg,13.0,13.0,48.0237,8.2189,1.0,Germany,trial,,,,2.0342144725641096,1540–1549
1540,Genève,22.0,11.0,46.2037,6.0889,0.5,Switzerland,trial,,,,2.6462837142006137,1540–1549
1540,Haute-Normandie,1.0,1.0,49.3909,1.0286,1.0,France,trial,,,,0.5641895835477563,1540–1549
1540,Ingolstadt,,,48.7665351,11.4257541,,Germany,battle,1546.0,Schmalkaldic Wars,Ingolstadt,,1540–1549
1540,Karlsruhe,1.0,1.0,49.0144,8.6727,1.0,Germany,trial,,,,0.5641895835477563,1540–1549
1540,Koblenz,2.0,1.0,50.2543,7.5124,0.5,Germany,trial,,,,0.7978845608028654,1540–1549
1540,Luzern,6.0,2.0,47.0895,8.1328,0.3333333333333333,Switzerland,trial,,,,1.381976597885342,1540–1549
1540,Magyarország,3.0,1.0,47.1616,19.4066,0.3333333333333333,Hungary,trial,,,,0.9772050238058398,1540–1549
1540,Manner-Suomi,8.0,0.0,64.4974,26.2795,0.0,Finland,trial,,,,1.5957691216057308,1540–1549
1540,Mittelfranken,12.0,1.0,49.3524,10.7811,0.08333333333333333,Germany,trial,,,,1.9544100476116797,1540–1549
1540,Muhlberg,,,50.8675,10.824167,,Germany,battle,1547.0,Schmalkaldic Wars,Muhlberg,,1540–1549
